receiver_window_size,tm
8192,1681190557.2329292
16384,1681190557.2339573
32768,1681190557.2349575
16384,1681190557.554802
32768,1681190557.5571306
16384,1681190557.5581303
8192,1681190557.5581303
4096,1681190557.5591254
8192,1681190557.5601244
16384,1681190557.5611565
32768,1681190557.5835383
16384,1681190557.9418752
8192,1681190557.9441118
4096,1681190557.9441118
8192,1681190557.946841
16384,1681190557.9486876
8192,1681190557.9486876
16384,1681190557.9510508
8192,1681190557.9510508
16384,1681190557.9530845
8192,1681190557.9799786
16384,1681190557.9809756
32768,1681190557.9819725
16384,1681190558.3048105
8192,1681190558.305806
4096,1681190558.3167768
2048,1681190558.3177745
1024,1681190558.3177745
2048,1681190558.3197694
4096,1681190558.3207667
8192,1681190558.3207667
16384,1681190558.3237596
32768,1681190558.3476963
16384,1681190558.3802166
8192,1681190558.3812053
4096,1681190558.382188
2048,1681190558.382188
4096,1681190558.3831844
8192,1681190558.3842084
16384,1681190558.3851814
32768,1681190558.386177
16384,1681190558.3898149
8192,1681190558.3908103
16384,1681190558.3928087
8192,1681190558.3938072
16384,1681190558.3958294
8192,1681190558.396832
4096,1681190558.3977923
8192,1681190558.4017816
16384,1681190558.4029596
8192,1681190558.4033449
16384,1681190558.404386
8192,1681190558.404386
16384,1681190558.405344
8192,1681190558.4063394
4096,1681190558.4073389
8192,1681190558.4083362
4096,1681190558.409334
8192,1681190558.411992
4096,1681190558.4129896
2048,1681190558.4137235
1024,1681190558.4137235
2048,1681190558.4157197
1024,1681190558.4157197
2048,1681190558.4178913
1024,1681190558.4182506
2048,1681190558.4196725
1024,1681190558.4196725
2048,1681190558.4206731
4096,1681190558.4218967
8192,1681190558.4268868
16384,1681190558.4268868
32768,1681190558.4288805
16384,1681190558.431873
8192,1681190558.431873
4096,1681190558.4328709
2048,1681190558.433164
1024,1681190558.434165
2048,1681190558.4345427
4096,1681190558.435543
8192,1681190558.435543
16384,1681190558.436568
32768,1681190558.4385624
16384,1681190558.5286143
8192,1681190558.5286143
16384,1681190558.5294428
32768,1681190558.530875
16384,1681190558.9583192
8192,1681190558.9593153
16384,1681190558.9603157
32768,1681190558.9622784
16384,1681190559.2318792
8192,1681190559.2318792
4096,1681190559.2328758
2048,1681190559.2338724
4096,1681190559.2338724
8192,1681190559.23487
16384,1681190559.2358696
32768,1681190559.2388604
16384,1681190559.5594025
8192,1681190559.5594025
4096,1681190559.5705047
8192,1681190559.5705047
4096,1681190559.572455
2048,1681190559.5734518
1024,1681190559.5734518
2048,1681190559.575516
4096,1681190559.5765154
8192,1681190559.5795085
16384,1681190559.5795085
32768,1681190559.6013114
16384,1681190559.6420953
8192,1681190559.6420953
16384,1681190559.6440952
8192,1681190559.6440952
4096,1681190559.6646457
8192,1681190559.6676302
4096,1681190559.6756115
2048,1681190559.6756115
1024,1681190559.6776063
2048,1681190559.6776063
4096,1681190559.6796014
8192,1681190559.693895
16384,1681190559.6989155
32768,1681190559.701624
16384,1681190559.9439042
32768,1681190559.9451785
16384,1681190560.1953897
32768,1681190560.1963902
16384,1681190560.197387
8192,1681190560.198384
16384,1681190560.1993816
8192,1681190560.2003787
4096,1681190560.2007034
8192,1681190560.2014003
16384,1681190560.2029722
32768,1681190560.2029722
16384,1681190560.2600698
8192,1681190560.2600698
4096,1681190560.2840436
8192,1681190560.2840436
16384,1681190560.2859993
32768,1681190560.2869985
16384,1681190560.2991548
8192,1681190560.2991548
16384,1681190560.3011477
8192,1681190560.3011477
16384,1681190560.3031418
8192,1681190560.3031418
4096,1681190560.3041396
2048,1681190560.3051374
4096,1681190560.3051374
8192,1681190560.3071337
16384,1681190560.312119
32768,1681190560.3131158
16384,1681190560.3240888
8192,1681190560.3240888
16384,1681190560.3250875
32768,1681190560.3270946
16384,1681190560.3390503
8192,1681190560.3390503
16384,1681190560.3400476
32768,1681190560.3400476
16384,1681190560.5277064
8192,1681190560.5277064
4096,1681190560.5286708
8192,1681190560.5303144
4096,1681190560.5303144
2048,1681190560.5318613
1024,1681190560.5318613
2048,1681190560.5318613
4096,1681190560.550649
8192,1681190560.5657506
16384,1681190560.5693793
32768,1681190560.5693793
16384,1681190560.6589212
8192,1681190560.6589212
4096,1681190560.6775093
8192,1681190560.6785126
4096,1681190560.6860907
2048,1681190560.6860907
4096,1681190560.6883597
2048,1681190560.6883597
4096,1681190560.6901267
2048,1681190560.6911228
1024,1681190560.69212
2048,1681190560.6931188
1024,1681190560.6941173
2048,1681190560.6941173
4096,1681190560.70853
8192,1681190560.7133284
16384,1681190560.740133
32768,1681190560.7424855
16384,1681190561.018641
8192,1681190561.018641
16384,1681190561.021004
8192,1681190561.021004
16384,1681190561.0227144
8192,1681190561.0236764
4096,1681190561.0354788
8192,1681190561.0377963
16384,1681190561.0390346
32768,1681190561.0397153
16384,1681190561.362318
8192,1681190561.3633153
4096,1681190561.3643126
8192,1681190561.3702974
4096,1681190561.3712974
2048,1681190561.3712974
4096,1681190561.3742878
2048,1681190561.3742878
4096,1681190561.3752854
8192,1681190561.378279
16384,1681190561.3942454
32768,1681190561.3982248
16384,1681190561.401217
8192,1681190561.401217
16384,1681190561.4032116
8192,1681190561.4042084
16384,1681190561.4042084
32768,1681190561.4052064
16384,1681190561.4613698
32768,1681190561.468374
16384,1681190562.190144
8192,1681190562.1911416
16384,1681190562.1961343
8192,1681190562.1979246
4096,1681190562.1999195
8192,1681190562.2009165
16384,1681190562.202306
32768,1681190562.202306
16384,1681190562.2964556
8192,1681190562.2994478
4096,1681190562.2994478
8192,1681190562.301443
4096,1681190562.3024387
8192,1681190562.3024387
16384,1681190562.304435
32768,1681190562.304435
16384,1681190562.595879
8192,1681190562.596872
4096,1681190562.5978692
2048,1681190562.5978692
4096,1681190562.599863
8192,1681190562.6008604
16384,1681190562.6018589
32768,1681190562.6078434
16384,1681190563.1153333
8192,1681190563.1357074
4096,1681190563.1436946
2048,1681190563.1456904
1024,1681190563.1556618
2048,1681190563.1716194
4096,1681190563.19855
8192,1681190563.2045395
16384,1681190563.2095208
32768,1681190563.2115579
16384,1681190563.2709513
8192,1681190563.271914
4096,1681190563.272913
8192,1681190563.2759073
4096,1681190563.2759073
8192,1681190563.2788956
4096,1681190563.2798939
2048,1681190563.2798939
4096,1681190563.2828858
2048,1681190563.2838824
1024,1681190563.2848809
2048,1681190563.2888794
1024,1681190563.2908666
2048,1681190563.3068259
1024,1681190563.309816
2048,1681190563.3108132
1024,1681190563.3118114
2048,1681190563.3148022
1024,1681190563.3148022
2048,1681190563.316799
1024,1681190563.316799
2048,1681190563.3187933
1024,1681190563.3197887
2048,1681190563.3197887
4096,1681190563.3217854
8192,1681190563.3217854
16384,1681190563.329764
32768,1681190563.333753
16384,1681190564.0768049
8192,1681190564.0777593
4096,1681190564.097712
8192,1681190564.0986724
16384,1681190564.0996695
32768,1681190564.1006668
16384,1681190564.6258333
8192,1681190564.626831
4096,1681190564.6298227
2048,1681190564.6308184
4096,1681190564.6322715
2048,1681190564.6322715
4096,1681190564.6343882
2048,1681190564.6343882
1024,1681190564.6352627
2048,1681190564.6370368
1024,1681190564.6370368
2048,1681190564.6378863
4096,1681190564.639894
8192,1681190564.6408825
16384,1681190564.6438754
32768,1681190564.658122
16384,1681190564.91121
8192,1681190564.9118214
16384,1681190564.9133987
8192,1681190564.9133987
4096,1681190564.9141903
8192,1681190564.916016
4096,1681190564.916016
2048,1681190564.9387643
1024,1681190564.9414542
2048,1681190564.9454432
1024,1681190564.9701874
2048,1681190564.9717426
4096,1681190564.9737391
8192,1681190564.9767642
16384,1681190564.9777277
32768,1681190564.9807198
16384,1681190565.033888
8192,1681190565.0358844
4096,1681190565.0358844
8192,1681190565.0389066
4096,1681190565.0489838
8192,1681190565.0499804
16384,1681190565.0519767
32768,1681190565.0529735
16384,1681190565.1602614
32768,1681190565.1602614
16384,1681190565.1931987
8192,1681190565.195193
4096,1681190565.195193
2048,1681190565.2058272
4096,1681190565.207601
8192,1681190565.2105355
16384,1681190565.2214632
32768,1681190565.226146
16384,1681190565.2480042
8192,1681190565.2489576
16384,1681190565.250935
8192,1681190565.250935
4096,1681190565.2519388
2048,1681190565.2539313
1024,1681190565.25493
2048,1681190565.255927
4096,1681190565.2569244
8192,1681190565.2579198
16384,1681190565.2601688
32768,1681190565.2601688
16384,1681190565.273816
8192,1681190565.2748184
4096,1681190565.2758095
8192,1681190565.2796743
4096,1681190565.2796743
8192,1681190565.281705
4096,1681190565.2826667
2048,1681190565.2826667
1024,1681190565.2846613
2048,1681190565.2869413
1024,1681190565.2869413
2048,1681190565.2890458
1024,1681190565.2890458
2048,1681190565.2993255
4096,1681190565.301323
8192,1681190565.302321
16384,1681190565.3033187
32768,1681190565.3043158
16384,1681190565.5625722
32768,1681190565.5645666
16384,1681190565.5645666
8192,1681190565.5655642
4096,1681190565.5675068
2048,1681190565.5675068
4096,1681190565.5694494
2048,1681190565.5694494
1024,1681190565.577358
2048,1681190565.5803494
4096,1681190565.584338
8192,1681190565.6077034
16384,1681190565.6147149
32768,1681190565.6156783
16384,1681190565.6557412
32768,1681190565.6587405
16384,1681190565.6597319
8192,1681190565.6699622
16384,1681190565.6709633
8192,1681190565.6719608
4096,1681190565.6719608
8192,1681190565.6749537
4096,1681190565.67595
2048,1681190565.67595
4096,1681190565.677946
8192,1681190565.679939
16384,1681190565.7005987
8192,1681190565.7042994
4096,1681190565.7042994
8192,1681190565.7063322
4096,1681190565.7073028
2048,1681190565.7073028
4096,1681190565.710288
2048,1681190565.710288
4096,1681190565.7112846
8192,1681190565.712283
16384,1681190565.713282
32768,1681190565.7182665
16384,1681190565.82667
8192,1681190565.8282406
4096,1681190565.8282406
2048,1681190565.8415456
4096,1681190565.8425422
8192,1681190565.845535
16384,1681190565.8465323
32768,1681190565.8485272
16384,1681190565.874993
32768,1681190565.875989
16384,1681190565.8819585
8192,1681190565.8819585
16384,1681190565.884755
8192,1681190565.884755
16384,1681190565.88549
32768,1681190565.88649
16384,1681190566.0813048
8192,1681190566.0813048
4096,1681190566.0823028
2048,1681190566.0833004
4096,1681190566.084298
2048,1681190566.0852945
4096,1681190566.0852945
8192,1681190566.0892847
16384,1681190566.0912817
32768,1681190566.0933092
16384,1681190566.4191813
8192,1681190566.421175
4096,1681190566.421175
8192,1681190566.42417
4096,1681190566.4251666
2048,1681190566.432145
4096,1681190566.4331436
8192,1681190566.4351401
16384,1681190566.4351401
32768,1681190566.440126
16384,1681190566.4979753
8192,1681190566.4979753
16384,1681190566.4999702
8192,1681190566.4999702
16384,1681190566.501965
8192,1681190566.5039606
16384,1681190566.5039606
8192,1681190566.5039606
4096,1681190566.5049562
8192,1681190566.5069535
4096,1681190566.5079498
2048,1681190566.5089467
4096,1681190566.5099452
2048,1681190566.5099452
4096,1681190566.5119393
2048,1681190566.5119393
1024,1681190566.5129356
2048,1681190566.5129356
4096,1681190566.5139334
8192,1681190566.5149307
16384,1681190566.5169253
32768,1681190566.5189214
16384,1681190566.6053312
8192,1681190566.6063292
16384,1681190566.6089213
8192,1681190566.6089213
4096,1681190566.6097617
8192,1681190566.6108532
16384,1681190566.6116264
32768,1681190566.6152873
16384,1681190566.726624
32768,1681190566.7276216
16384,1681190566.8189065
8192,1681190566.8199034
16384,1681190566.8212848
8192,1681190566.8212848
16384,1681190566.8212848
32768,1681190566.8222847
16384,1681190566.957469
32768,1681190566.9584627
16384,1681190566.960494
8192,1681190566.960494
16384,1681190566.9644477
8192,1681190566.9654448
16384,1681190566.966445
32768,1681190566.9694335
16384,1681190566.970436
32768,1681190566.9724274
16384,1681190566.9724274
8192,1681190566.9744234
16384,1681190566.9754548
32768,1681190566.9804044
16384,1681190567.2533777
8192,1681190567.2543752
4096,1681190567.2673426
8192,1681190567.2683406
16384,1681190567.2693353
8192,1681190567.2842977
16384,1681190567.2863605
8192,1681190567.2912822
4096,1681190567.2942715
2048,1681190567.296267
4096,1681190567.301256
2048,1681190567.3022983
4096,1681190567.3032503
8192,1681190567.3152518
16384,1681190567.3312078
32768,1681190567.3321705
16384,1681190567.3930147
32768,1681190567.3940434
16384,1681190567.4129617
8192,1681190567.4129617
4096,1681190567.413958
8192,1681190567.4149568
4096,1681190567.4149568
2048,1681190567.415952
4096,1681190567.4169848
2048,1681190567.4179795
1024,1681190567.418945
2048,1681190567.4507978
4096,1681190567.455747
8192,1681190567.4637136
16384,1681190567.464712
32768,1681190567.4657078
16384,1681190567.6458464
32768,1681190567.6468577
16384,1681190567.778599
8192,1681190567.7795537
16384,1681190567.7805514
8192,1681190567.7815487
16384,1681190567.7825484
8192,1681190567.783544
16384,1681190567.7839396
32768,1681190567.784875
16384,1681190567.967076
32768,1681190567.9682791
16384,1681190568.2646563
8192,1681190568.2740185
4096,1681190568.2755864
2048,1681190568.2755864
1024,1681190568.289737
2048,1681190568.2917373
4096,1681190568.2926235
8192,1681190568.3052855
16384,1681190568.3146338
32768,1681190568.315597
16384,1681190568.4496436
32768,1681190568.4496436
16384,1681190568.450642
32768,1681190568.4536345
16384,1681190568.4546309
8192,1681190568.4556293
4096,1681190568.4556293
8192,1681190568.458621
4096,1681190568.458621
2048,1681190568.459619
1024,1681190568.4606183
2048,1681190568.4636102
1024,1681190568.4636102
2048,1681190568.466602
1024,1681190568.466602
2048,1681190568.4695933
1024,1681190568.4695933
2048,1681190568.49549
4096,1681190568.4969022
8192,1681190568.5099428
16384,1681190568.5137668
32768,1681190568.5147343
16384,1681190568.7164283
8192,1681190568.7288876
4096,1681190568.731035
2048,1681190568.731035
1024,1681190568.744764
2048,1681190568.74538
4096,1681190568.748401
8192,1681190568.748401
16384,1681190568.7509499
32768,1681190568.7509499
16384,1681190568.83877
8192,1681190568.8389342
16384,1681190568.8419294
8192,1681190568.8419294
16384,1681190568.8449223
8192,1681190568.8449223
4096,1681190568.8459182
8192,1681190568.846751
16384,1681190568.848195
32768,1681190568.848195
16384,1681190569.0723886
32768,1681190569.0723886
16384,1681190569.1267505
8192,1681190569.1267505
16384,1681190569.1293852
8192,1681190569.1293852
16384,1681190569.131493
8192,1681190569.131493
4096,1681190569.1324925
8192,1681190569.1335366
4096,1681190569.1344879
8192,1681190569.136512
4096,1681190569.13748
8192,1681190569.1394787
4096,1681190569.1404738
2048,1681190569.1414702
1024,1681190569.1424673
2048,1681190569.1444614
4096,1681190569.1469867
2048,1681190569.1469867
4096,1681190569.14799
8192,1681190569.149984
16384,1681190569.149984
32768,1681190569.1520197
16384,1681190569.2151942
32768,1681190569.2156951
16384,1681190569.228664
8192,1681190569.228664
16384,1681190569.229618
32768,1681190569.2306151
16384,1681190569.341805
32768,1681190569.341805
16384,1681190569.343803
8192,1681190569.344797
4096,1681190569.3667397
8192,1681190569.3677359
16384,1681190569.3697302
32768,1681190569.3707278
16384,1681190569.6176805
32768,1681190569.6186812
16384,1681190569.6186812
8192,1681190569.6196754
4096,1681190569.6216726
2048,1681190569.6216726
4096,1681190569.6225839
8192,1681190569.6242352
16384,1681190569.6252325
32768,1681190569.633209
16384,1681190569.8775244
8192,1681190569.8775244
16384,1681190569.8815138
8192,1681190569.8825119
16384,1681190569.8855045
8192,1681190569.8855045
16384,1681190569.8865001
32768,1681190569.8865001
16384,1681190569.9074934
8192,1681190569.9084902
16384,1681190569.9114916
8192,1681190569.9124825
4096,1681190569.9139473
8192,1681190569.9142182
16384,1681190569.9154549
32768,1681190569.916313
16384,1681190569.9842486
8192,1681190569.9862428
16384,1681190569.9872408
8192,1681190569.9882383
4096,1681190569.98927
2048,1681190569.98927
1024,1681190569.9902341
2048,1681190569.9922338
4096,1681190569.9932265
8192,1681190569.9932265
16384,1681190569.995269
32768,1681190569.9962509
16384,1681190570.376601
32768,1681190570.3785954
16384,1681190570.5164022
8192,1681190570.5164022
4096,1681190570.517321
